ParserWithPrecolation_0-10
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
23			4			0			0.29			0.33			2			7			6			2			4			4			1.00			
24			8			0			0.70			0.78			7			10			9			1			8			7			0.88			
25			4			0			0.29			0.33			2			7			6			2			4			4			1.00			
26			10			0			0.36			0.44			4			11			9			3			10			6			0.60			
27			4			0			0.29			0.33			2			7			6			2			4			4			1.00			
28			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
29			7			0			0.50			0.56			5			10			9			1			7			6			0.86			
30			10			0			0.73			0.73			8			11			11			0			10			9			0.90			
31			10			0			0.45			0.50			5			11			10			0			10			8			0.80			
32			4			0			0.14			0.17			1			7			6			2			4			3			0.75			
33			5			0			0.57			0.57			4			7			7			2			5			4			0.80			
34			4			0			0.14			0.17			1			7			6			2			4			3			0.75			
35			3			0			0.25			0.25			1			4			4			0			3			1			0.33			
36			4			0			0.29			0.33			2			7			6			2			4			4			1.00			
37			8			0			0.56			0.56			5			9			9			4			8			6			0.75			
38			4			0			0.14			0.17			1			7			6			2			4			3			0.75			
39			8			0			0.27			0.33			3			11			9			5			8			6			0.75			
40			8			0			0.50			0.45			5			10			11			2			8			7			0.88			
41			3			0			1.00			1.00			5			5			5			0			3			3			1.00			
42			5			0			0.50			0.50			3			6			6			0			5			3			0.60			
43			10			0			0.54			0.58			7			13			12			2			10			9			0.90			
44			8			0			0.11			0.17			1			9			6			2			8			5			0.62			
45			9			0			0.82			0.90			9			11			10			1			9			9			1.00			
46			10			0			0.50			0.58			7			14			12			4			10			9			0.90			
47			9			0			0.40			0.67			4			10			6			0			9			9			1.00			
48			8			0			0.62			0.62			5			8			8			0			8			8			1.00			
49			10			0			0.46			0.46			6			13			13			5			10			8			0.80			
50			7			0			0.62			0.71			5			8			7			1			7			5			0.71			
51			9			0			0.82			0.82			9			11			11			0			9			8			0.89			
52			10			0			1.00			0.90			9			9			10			0			10			10			1.00			
53			6			0			0.83			0.83			5			6			6			0			6			6			1.00			
54			10			0			0.90			0.90			9			10			10			1			10			9			0.90			
55			8			0			0.36			0.50			4			11			8			2			8			6			0.75			
56			9			0			0.56			0.45			5			9			11			1			9			6			0.67			
57			8			0			0.40			0.44			4			10			9			3			8			5			0.62			
58			6			0			1.00			1.00			7			7			7			0			6			6			1.00			
59			4			0			1.00			1.00			5			5			5			0			4			4			1.00			
60			9			0			0.62			0.56			5			8			9			2			9			8			0.89			
61			7			0			0.43			0.43			3			7			7			2			7			5			0.71			
62			7			0			0.75			0.86			6			8			7			0			7			6			0.86			
63			9			0			0.80			0.80			8			10			10			0			9			7			0.78			
64			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
65			6			0			0.33			0.22			2			6			9			5			6			4			0.67			
66			8			0			0.22			0.33			2			9			6			2			8			6			0.75			
67			10			0			1.00			0.93			13			13			14			0			10			9			0.90			
68			4			0			0.60			0.43			3			5			7			0			4			4			1.00			
69			7			0			0.25			0.22			2			8			9			5			7			3			0.43			
70			9			0			0.80			0.89			8			10			9			1			9			9			1.00			
71			9			0			0.67			0.67			8			12			12			1			9			7			0.78			
72			8			0			0.50			0.56			5			10			9			3			8			6			0.75			
73			10			0			0.60			0.86			6			10			7			0			10			10			1.00			
74			8			0			0.88			1.00			7			8			7			0			8			8			1.00			
75			7			0			0.67			0.75			6			9			8			0			7			5			0.71			
76			7			0			0.57			0.50			4			7			8			2			7			5			0.71			
77			8			0			0.57			0.57			4			7			7			0			8			7			0.88			
78			6			0			0.50			0.50			3			6			6			3			6			4			0.67			
79			9			0			1.00			1.00			9			9			9			0			9			9			1.00			
80			4			0			0.67			0.67			4			6			6			0			4			3			0.75			
81			4			0			0.71			1.00			5			7			5			0			4			4			1.00			
82			6			0			0.67			0.67			6			9			9			0			6			6			1.00			
83			4			0			1.00			1.00			5			5			5			0			4			4			1.00			
84			10			0			0.50			0.60			6			12			10			3			10			8			0.80			
85			6			0			0.38			0.38			3			8			8			1			6			5			0.83			
86			5			0			0.83			0.83			5			6			6			0			5			5			1.00			
87			8			0			0.62			0.71			5			8			7			0			8			7			0.88			
88			7			0			0.50			0.44			4			8			9			1			7			4			0.57			
89			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
90			6			0			0.33			0.33			2			6			6			3			6			4			0.67			
91			7			0			0.44			0.80			4			9			5			0			7			6			0.86			
92			8			0			1.00			1.00			8			8			8			0			8			8			1.00			
93			5			0			1.00			1.00			6			6			6			0			5			5			1.00			
94			9			0			0.88			0.70			7			8			10			0			9			8			0.89			
95			5			0			0.86			0.86			6			7			7			0			5			4			0.80			
96			5			0			1.00			1.00			5			5			5			0			5			5			1.00			
97			5			0			1.00			1.00			5			5			5			0			5			5			1.00			

Number of sentence:	98.00
Number of Error sentence:	0.00
Number of Skip  sentence:	0.00
Number of Valid sentence:	98.00
Bracketing Recall:	63.04
Bracketing Precision:	65.89
Bracketing FMeasure:	64.43
Complete match:	16.33
Average crossing:	1.03
No crossing:	54.08
Tagging accuracy:	84.68


NP1VC2HC/NP1VC2HC_0-10
=================================================================================================================================================
 ID 	 length 	 state 	 recall 	 prec 	 matched_brackets 	 gold_brackets 	 test_brackets 	 cross_brackets 	 words 	 correct_tags 	 tag_accracy 	
0			9			0			1.00			1.00			10			10			10			0			9			9			1.00			
1			2			0			1.00			1.00			4			4			4			0			2			2			1.00			
2			6			0			0.86			1.00			6			7			6			0			6			6			1.00			
3			3			0			1.00			1.00			4			4			4			0			3			3			1.00			
4			5			0			1.00			1.00			7			7			7			0			5			5			1.00			
5			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
6			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
7			8			0			1.00			1.00			10			10			10			0			8			8			1.00			
8			6			0			1.00			1.00			7			7			7			0			6			6			1.00			
9			7			0			1.00			1.00			7			7			7			0			7			7			1.00			
10			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
11			7			0			0.89			1.00			8			9			8			0			7			7			1.00			
12			9			0			0.64			0.70			7			11			10			1			9			8			0.89			
13			10			0			1.00			1.00			11			11			11			0			10			10			1.00			
14			5			0			1.00			1.00			6			6			6			0			5			5			1.00			
15			4			0			1.00			1.00			4			4			4			0			4			4			1.00			
16			4			0			1.00			1.00			5			5			5			0			4			4			1.00			
17			6			0			1.00			1.00			7			7			7			0			6			6			1.00			
18			9			0			1.00			1.00			11			11			11			0			9			9			1.00			
19			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
20			4			0			1.00			1.00			6			6			6			0			4			4			1.00			
21			8			0			0.77			0.91			10			13			11			0			8			8			1.00			
22			10			0			1.00			1.00			10			10			10			0			10			10			1.00			
23			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
24			8			0			0.80			0.80			8			10			10			2			8			8			1.00			
25			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
26			10			0			1.00			1.00			11			11			11			0			10			10			1.00			
27			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
28			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
29			7			0			1.00			1.00			10			10			10			0			7			7			1.00			
30			10			0			0.91			0.91			10			11			11			1			10			10			1.00			
31			10			0			1.00			1.00			11			11			11			0			10			10			1.00			
32			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
33			5			0			0.86			0.86			6			7			7			0			5			4			0.80			
34			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
35			3			0			1.00			1.00			4			4			4			0			3			3			1.00			
36			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
37			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
38			4			0			0.86			1.00			6			7			6			0			4			4			1.00			
39			8			0			0.82			0.90			9			11			10			1			8			8			1.00			
40			8			0			1.00			1.00			10			10			10			0			8			8			1.00			
41			3			0			1.00			1.00			5			5			5			0			3			3			1.00			
42			5			0			1.00			1.00			6			6			6			0			5			5			1.00			
43			10			0			1.00			1.00			13			13			13			0			10			10			1.00			
44			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
45			9			0			1.00			1.00			11			11			11			0			9			9			1.00			
46			10			0			0.86			0.92			12			14			13			1			10			10			1.00			
47			9			0			1.00			1.00			10			10			10			0			9			9			1.00			
48			8			0			1.00			1.00			8			8			8			0			8			8			1.00			
49			10			0			0.77			0.77			10			13			13			1			10			9			0.90			
50			7			0			0.88			1.00			7			8			7			0			7			7			1.00			
51			9			0			1.00			1.00			11			11			11			0			9			9			1.00			
52			10			0			1.00			1.00			9			9			9			0			10			10			1.00			
53			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
54			10			0			1.00			1.00			10			10			10			0			10			10			1.00			
55			8			0			0.91			1.00			10			11			10			0			8			8			1.00			
56			9			0			1.00			1.00			9			9			9			0			9			9			1.00			
57			8			0			1.00			0.91			10			10			11			0			8			8			1.00			
58			6			0			0.86			0.86			6			7			7			0			6			6			1.00			
59			4			0			1.00			1.00			5			5			5			0			4			4			1.00			
60			9			0			0.88			0.88			7			8			8			1			9			9			1.00			
61			7			0			1.00			1.00			7			7			7			0			7			7			1.00			
62			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
63			9			0			1.00			1.00			10			10			10			0			9			9			1.00			
64			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
65			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
66			8			0			1.00			1.00			9			9			9			0			8			8			1.00			
67			10			0			1.00			0.93			13			13			14			0			10			10			1.00			
68			4			0			1.00			1.00			5			5			5			0			4			4			1.00			
69			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
70			9			0			0.80			0.89			8			10			9			1			9			9			1.00			
71			9			0			1.00			1.00			12			12			12			0			9			9			1.00			
72			8			0			1.00			1.00			10			10			10			0			8			8			1.00			
73			10			0			0.90			1.00			9			10			9			0			10			10			1.00			
74			8			0			1.00			1.00			8			8			8			0			8			8			1.00			
75			7			0			1.00			1.00			9			9			9			0			7			7			1.00			
76			7			0			0.71			0.71			5			7			7			0			7			7			1.00			
77			8			0			1.00			1.00			7			7			7			0			8			8			1.00			
78			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
79			9			0			1.00			1.00			9			9			9			0			9			9			1.00			
80			4			0			0.83			0.83			5			6			6			0			4			3			0.75			
81			4			0			0.71			1.00			5			7			5			0			4			4			1.00			
82			6			0			0.56			0.83			5			9			6			1			6			5			0.83			
83			4			0			0.40			0.50			2			5			4			0			4			3			0.75			
84			10			0			0.67			0.73			8			12			11			1			10			9			0.90			
85			6			0			1.00			1.00			8			8			8			0			6			6			1.00			
86			5			0			1.00			1.00			6			6			6			0			5			5			1.00			
87			8			0			1.00			1.00			8			8			8			0			8			8			1.00			
88			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
89			7			0			1.00			1.00			8			8			8			0			7			7			1.00			
90			6			0			1.00			1.00			6			6			6			0			6			6			1.00			
91			7			0			1.00			1.00			9			9			9			0			7			7			1.00			
92			8			0			1.00			1.00			8			8			8			0			8			8			1.00			
93			5			0			1.00			1.00			6			6			6			0			5			5			1.00			
94			9			0			1.00			1.00			8			8			8			0			9			9			1.00			
95			5			0			0.86			0.86			6			7			7			0			5			4			0.80			
96			5			0			1.00			1.00			5			5			5			0			5			5			1.00			
97			5			0			1.00			1.00			5			5			5			0			5			5			1.00			

Number of sentence:	98.00
Number of Error sentence:	0.00
Number of Skip  sentence:	0.00
Number of Valid sentence:	98.00
Bracketing Recall:	93.70
Bracketing Precision:	96.44
Bracketing FMeasure:	95.05
Complete match:	67.35
Average crossing:	0.11
No crossing:	89.80
Tagging accuracy:	98.82
